"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HN07","HN07_ATTRIBUTES","HN08","HN08_ATTRIBUTES","HN09","HN09_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","HX07","HX07_ATTRIBUTES","HX08","HX08_ATTRIBUTES","HX09","HX09_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LN07","LN07_ATTRIBUTES","LN08","LN08_ATTRIBUTES","LN09","LN09_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","LX07","LX07_ATTRIBUTES","LX08","LX08_ATTRIBUTES","LX09","LX09_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MN07","MN07_ATTRIBUTES","MN08","MN08_ATTRIBUTES","MN09","MN09_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","MX07","MX07_ATTRIBUTES","MX08","MX08_ATTRIBUTES","MX09","MX09_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00218450","1983-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","529.7","Z","64.0",",Z","13",",Z","8",",Z","1",",Z","","","","","0",",Z","1",",Z","0",",Z","18",",Z","4",",Z","","","19830923",",,Z","","","","","","","19830915",",,Z","19830908","+,,Z","-0.6",",Z,23,","","","","","32.8",",,Z,15,","33.3",",Z,08,+","","","94.7","Z","","","","","","","","","","","","","","","","","","","93.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.4",",,,Z","","","17.34",",Z","22.77",",,,Z","11.90",",,,Z"
"USC00218450","1983-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","535.0","Z","5.3",",Z","7",",Z","6",",Z","1",",Z","","","","","0",",Z","3",",Z","0",",Z","5",",Z","0",",Z","","","19831029",",,Z","","","","","","","19831011",",,Z","19831001",",,Z","-1.7",",Z,29,","","","","","32.5",",,Z,11,","26.1",",Z,01,","","","351.2","Z","","","","","","","","","","","","","","","","","","","256.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7",",,,Z","","","10.23",",Z","14.86",",,,Z","5.61",",,,Z"
"USC00218450","1983-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","535.0","Z","0.0",",Z","14",",Z","5",",Z","0",",Z","","","","","0",",Z","18",",Z","10",",Z","0",",Z","0",",Z","","","19831130","+,,Z","","","","","","","19831109",",,Z","19831102",",,Z","-11.1",",Z,30,+","","","","","24.1",",,Z,09,","15.6",",Z,02,","","","859.4","Z","","","","","","","","","","","","","","","","","","","508.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.9",",,,Z","","","1.39",",Z","4.16",",,,Z","-1.37",",,,Z"
"USC00218450","1983-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","535.0","Z","0.0",",Z","7",",Z","5",",Z","0",",Z","","","","","16",",Z","31",",Z","31",",Z","0",",Z","0",",Z","","","19831219",",,Z","","","","","","","19831213",",,Z","19831214",",,Z","-32.8",",Z,19,","","","","","6.4",",,Z,13,","-1.1",",Z,14,","","","1894.1","Z","","","","","","","","","","","","","","","","","","","1034.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9",",,,Z","","","-15.04",",Z","-10.84",",,,Z","-19.25",",,,Z"
"USC00218450","1984-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","7",",Z","1",",Z","0",",Z","","","","","11",",Z","31",",Z","23",",Z","0",",Z","0",",Z","","","19840120",",,Z","","","","","","","19840112",",,Z","19840105","+,,Z","-31.7",",Z,20,","","","","","3.6",",,Z,12,","5.6",",Z,05,+","","","2782.1","Z","","","","","","","","","","","","","","","","","","","888.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0",",,,Z","","","-10.31",",Z","-5.54",",,,Z","-15.09",",,,Z"
"USC00218450","1984-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","7",",Z","3",",Z","0",",Z","","","","","3",",Z","22",",Z","8",",Z","0",",Z","0",",Z","","","19840206",",,Z","","","","","","","19840212",",,Z","19840215",",,Z","-23.9",",Z,06,","","","","","13.7",",,Z,12,","7.8",",Z,15,","","","3370.1","Z","","","","","","","","","","","","","","","","","","","588.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2",",,,Z","","","-1.94",",Z","1.87",",,,Z","-5.76",",,,Z"
"USC00218450","1984-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","7",",Z","1",",Z","0",",Z","","","","","5",",Z","30",",Z","16",",Z","0",",Z","0",",Z","","","19840309","+,,Z","","","","","","","19840304",",,Z","19840331","+,,Z","-20.6",",Z,09,+","","","","","6.4",",,Z,04,","10.0",",Z,31,+","","","4050.1","Z","","","","","","","","","","","","","","","","","","","680.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4",",,,Z","","","-3.60",",Z","0.95",",,,Z","-8.15",",,,Z"
"USC00218450","1984-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","8",",Z","7",",Z","0",",Z","","","","","0",",Z","7",",Z","0",",Z","2",",Z","0",",Z","","","19840430",",,Z","","","","","","","19840427",",,Z","19840426",",,Z","-1.7",",Z,30,","","","","","24.6",",,Z,27,","26.1",",Z,26,","","","4338.1","Z","","","","","","","","","","","","","","","","","","","288.0",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.1",",,,Z","","","8.73",",Z","14.29",",,,Z","3.17",",,,Z"
"USC00218450","1984-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","10.9","Z","10.9",",Z","10",",Z","5",",Z","0",",Z","","","","","0",",Z","1",",Z","0",",Z","13",",Z","0",",Z","","","19840501",",,Z","","","","","","","19840507",",,Z","19840531",",,Z","0.0",",Z,01,","","","","","21.6",",,Z,07,","29.4",",Z,31,","","","4480.7","Z","","","","","","","","","","","","","","","","","","","142.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1",",,,Z","","","14.09",",Z","19.77",",,,Z","8.40",",,,Z"
"USC00218450","1984-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","86.7","Z","75.8",",Z","17",",Z","13",",Z","3",",Z","","","","","0",",Z","0",",Z","0",",Z","29",",Z","0",",Z","","","19840625","+,,Z","","","","","","","19840608",",,Z","19840626",",,Z","12.2",",Z,25,+","","","","","42.2",",,Z,08,","31.1",",Z,26,","","","4484.3","Z","","","","","","","","","","","","","","","","","","","3.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","229.0",",,,Z","","","20.74",",Z","26.11",",,,Z","15.37",",,,Z"
"USC00218450","1984-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","214.5","Z","127.8",",Z","11",",Z","8",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","2",",Z","","","19840707",",,Z","","","","","","","19840710",",,Z","19840723",",,Z","8.3",",Z,07,","","","","","23.4",",,Z,10,","34.4",",Z,23,","","","2.8","Z","","","","","","","","","","","","","","","","","","","2.8",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.2",",,,Z","","","22.37",",Z","28.30",",,,Z","16.43",",,,Z"
"USC00218450","1984-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","371.5","Z","157.0",",Z","9",",Z","8",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","5",",Z","","","19840831","+,,Z","","","","","","","19840807",",,Z","19840807","+,,Z","10.6",",Z,31,+","","","","","45.0",",,Z,07,","33.9",",Z,07,+","","","5.0","Z","","","","","","","","","","","","","","","","","","","2.2",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.9",",,,Z","","","23.33",",Z","29.17",",,,Z","17.48",",,,Z"
"USC00218450","1984-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","397.3","Z","25.8",",Z","8",",Z","5",",Z","1",",Z","","","","","0",",Z","1",",Z","0",",Z","12",",Z","2",",Z","","","19840926",",,Z","","","","","","","19840912",",,Z","19840920",",,Z","-0.6",",Z,26,","","","","","27.4",",,Z,12,","34.4",",Z,20,","","","133.9","Z","","","","","","","","","","","","","","","","","","","128.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.4",",,,Z","","","14.90",",Z","20.68",",,,Z","9.11",",,,Z"
"USC00218450","1984-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","397.8","Z","0.5",",Z","13",",Z","9",",Z","2",",Z","","","","","0",",Z","5",",Z","0",",Z","7",",Z","0",",Z","","","19841031",",,Z","","","","","","","19841017",",,Z","19841013",",,Z","-5.0",",Z,31,","","","","","30.5",",,Z,17,","23.3",",Z,13,","","","347.8","Z","","","","","","","","","","","","","","","","","","","213.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.6",",,,Z","","","11.45",",Z","15.97",",,,Z","6.93",",,,Z"
"USC00218450","1984-11","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","397.8","Z","0.0",",Z","2",",Z","1",",Z","0",",Z","","","","","0",",Z","24",",Z","6",",Z","0",",Z","0",",Z","","","19841120","+,,Z","","","","","","","19841127",",,Z","19841108",",,Z","-11.7",",Z,20,+","","","","","5.3",",,Z,27,","15.0",",Z,08,","","","856.9","Z","","","","","","","","","","","","","","","","","","","509.1",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6",",,,Z","","","1.36",",Z","6.10",",,,Z","-3.37",",,,Z"
"USC00218450","1984-12","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","397.8","Z","0.0",",Z","10",",Z","4",",Z","0",",Z","","","","","8",",Z","30",",Z","20",",Z","0",",Z","0",",Z","","","19841206",",,Z","","","","","","","19841216",",,Z","19841216",",,Z","-22.2",",Z,06,","","","","","20.8",",,Z,16,","8.3",",Z,16,","","","1643.3","Z","","","","","","","","","","","","","","","","","","","786.4",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0",",,,Z","","","-7.03",",Z","-2.52",",,,Z","-11.55",",,,Z"
"USC00218450","1985-01","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","9",",Z","2",",Z","0",",Z","","","","","14",",Z","31",",Z","26",",Z","0",",Z","0",",Z","","","19850119",",,Z","","","","","","","19850116",",,Z","19850104",",,Z","-31.7",",Z,19,","","","","","4.1",",,Z,16,","3.9",",Z,04,","","","2555.7","Z","","","","","","","","","","","","","","","","","","","912.4",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1",",,,Z","","","-11.10",",Z","-5.74",",,,Z","-16.46",",,,Z"
"USC00218450","1985-02","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","7",",Z","1",",Z","0",",Z","","","","","11",",Z","27",",Z","16",",Z","0",",Z","0",",Z","","","19850202",",,Z","","","","","","","19850221",",,Z","19850228",",,Z","-27.8",",Z,02,","","","","","4.1",",,Z,21,","12.2",",Z,28,","","","3303.8","Z","","","","","","","","","","","","","","","","","","","748.1",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3",",,,Z","","","-8.38",",Z","-3.67",",,,Z","-13.10",",,,Z"
"USC00218450","1985-03","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","0.0","Z","0.0",",Z","11",",Z","5",",Z","0",",Z","","","","","0",",Z","24",",Z","4",",Z","0",",Z","0",",Z","","","19850306","+,,Z","","","","","","","19850304",",,Z","19850327",",,Z","-12.2",",Z,06,+","","","","","9.4",",,Z,04,","18.9",",Z,27,","","","3787.5","Z","","","","","","","","","","","","","","","","","","","483.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0",",,,Z","","","2.73",",Z","7.69",",,,Z","-2.23",",,,Z"
"USC00218450","1985-04","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","15.8","Z","15.8",",Z","7",",Z","3",",Z","0",",Z","","","","","0",",Z","6",",Z","0",",Z","13",",Z","0",",Z","","","19850405",",,Z","","","","","","","19850422",",,Z","19850419",",,Z","-5.6",",Z,05,","","","","","17.5",",,Z,22,","31.7",",Z,19,","","","4008.0","Z","","","","","","","","","","","","","","","","","","","220.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2",",,,Z","","","11.51",",Z","18.17",",,,Z","4.86",",,,Z"
"USC00218450","1985-05","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","48.6","Z","32.8",",Z","13",",Z","10",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","25",",Z","0",",Z","","","19850517",",,Z","","","","","","","19850531",",,Z","19850510",",,Z","5.6",",Z,17,","","","","","26.7",",,Z,31,","31.7",",Z,10,","","","4057.9","Z","","","","","","","","","","","","","","","","","","","49.9",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112.6",",,,Z","","","17.78",",Z","24.22",",,,Z","11.35",",,,Z"
"USC00218450","1985-06","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","98.0","Z","49.4",",Z","14",",Z","10",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","22",",Z","4",",Z","","","19850602",",,Z","","","","","","","19850612",",,Z","19850608",",,Z","3.3",",Z,02,","","","","","24.6",",,Z,12,","38.3",",Z,08,","","","4103.5","Z","","","","","","","","","","","","","","","","","","","45.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.3",",,,Z","","","18.46",",Z","24.78",",,,Z","12.14",",,,Z"
"USC00218450","1985-07","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","227.2","Z","129.2",",Z","7",",Z","6",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","3",",Z","","","19850722",",,Z","","","","","","","19850724",",,Z","19850708","+,,Z","10.0",",Z,22,","","","","","37.8",",,Z,24,","33.3",",Z,08,+","","","0.5","Z","","","","","","","","","","","","","","","","","","","0.5",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.4",",,,Z","","","22.48",",Z","28.89",",,,Z","16.07",",,,Z"
"USC00218450","1985-08","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","279.0","Z","51.8",",Z","11",",Z","7",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","25",",Z","0",",Z","","","19850820","+,,Z","","","","","","","19850812",",,Z","19850808","+,,Z","9.4",",Z,20,+","","","","","51.8",",,Z,12,","30.6",",Z,08,+","","","22.8","Z","","","","","","","","","","","","","","","","","","","22.3",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.6",",,,Z","","","19.28",",Z","24.39",",,,Z","14.17",",,,Z"
"USC00218450","1985-09","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","327.0","Z","48.0",",Z","15",",Z","9",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","15",",Z","0",",Z","","","19850926",",,Z","","","","","","","19850923",",,Z","19850906",",,Z","0.6",",Z,26,","","","","","31.5",",,Z,23,","31.7",",Z,06,","","","147.5","Z","","","","","","","","","","","","","","","","","","","124.7",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.6",",,,Z","","","15.78",",Z","20.93",",,,Z","10.62",",,,Z"
"USC00218450","1985-10","44.9902","-93.17995","295.7","UNIVERSITY OF MN ST. PAUL, MN US","327.0","Z","0.0",",Z","11",",Z","4",",Z","1",",Z","","","","","0",",Z","6",",Z","0",",Z","1",",Z","0",",Z","","","19851016",",,Z","","","","","","","19851004",",,Z","19851026",",,Z","-2.8",",Z,16,","","","","","44.5",",,Z,04,","21.1",",Z,26,","","","425.1","Z","","","","","","","","","","","","","","","","","","","277.6",",Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.3",",,,Z","","","9.38",",Z","15.03",",,,Z","3.73",",,,Z"
